exam_type,category,scenario,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
第50回 実技,3-1 調査,,無効審判等。不適切と考えられるもの。,関係ない会社名義。,原簿確認。,個人名で異議。,出願中も調査。,ア,無効審判の請求にあたり、請求人の名義は真正な権利者である必要がある。関係のない会社名義で請求することは不適切である。原簿確認・出願中の調査は適切であるため。
第50回 実技,4-1 ブランド保護,,商標出願。不適切と考えられるもの。,標準文字。,区分記載。,2ヶ所記載。,色彩のみ。,ウ,商標法5条2項。色彩のみからなる商標は、その色彩のみでは登録を受けられない場合がある。標準文字・区分記載は願書の記載事項。2ヶ所記載は誤りであるため。
第50回 実技,4-3 コンテンツ保護,,著作物。適切と考えられるもの。,私人の翻訳も権利なし。,工芸品は保護されない。,動画も映画の著作物。,工業製品は保護。,ウ,著作権法2条3項。映画の著作物には、連続した影像が記録されたものが含まれる。動画も映画の著作物として保護され得る。私人の翻訳・工芸品・工業製品は別規定であるため。
第50回 実技,5-2 エンフォースメント,,契約違反。適切と考えられるもの。,解除できない。,無効にできる。,持ち帰れない。,強制履行。,ウ,民法541条、415条。契約違反があっても、解除・損害賠償・強制履行のいずれも場合により認められる。持ち帰れないは契約内容による。無効・解除は法定の要件によるため。
第50回 実技,5-1 契約,,意匠開発。不適切と考えられるもの。,甲乙とする。,すべて譲渡。,すぐに出願。,譲渡条項。,ウ,意匠の開発・出願にあたり、権利の帰属を契約で定めることが重要である。すべて譲渡・すぐ出願・譲渡条項は戦略による。不適切なのは「すべて譲渡」等を一律に選ぶことであるため。
第50回 実技,4-2 技術保護,,紛争回避。適切と考えられるもの。,試験販売。,購入して組み込む。,無効の抗弁。,無効審判。,イ,他社特許を回避する方策として、無効審判の請求は有効である。試験販売・購入して組み込む・無効の抗弁も方策となり得る。無効審判は争いを根本から解決し得るため。
第50回 実技,5-2 エンフォースメント,,商標侵害。適切と考えられるもの。,損害賠償請求不可。,謝罪広告。,子会社には不可。,廃棄不可。,イ,商標法36条、39条。商標権者は、侵害者に対し差止・損害賠償・信用回復措置（謝罪広告等）を請求できる。廃棄の請求も可能である。子会社への請求は権利者により可能であるため。
第50回 実技,5-1 契約,,育成者権。不適切と考えられるもの。,及ばないことがある。,特許でも保護。,自家増殖及ぶ。,存続期間30年。,エ,種苗法20条。育成者権は、譲渡された種苗の利用に及ぶ場合がある。存続期間は原則25年（木本は30年）。特許法での保護・自家増殖への及ぶは規定のとおりであるため。
第50回 実技,4-2 技術保護,,特許料計算：28請求項、8年分一括。,-,-,-,-,292200,特許法107条、別表第一。請求項数・年数に応じた特許料の計算に基づき、28請求項・8年分一括では292200円となるため。
第50回 実技,2-1 法務,,WTO紛争解決,-,-,-,-,キ,WTO紛争解決手続に基づき、知的所有権に関する紛争も処理される。正答はキであるため。
第50回 実技,4-1 ブランド保護,,商標国際登録,-,-,-,-,エ,商標の国際登録はマドリッド協定議定書に基づく。正答はエであるため。
第50回 実技,4-4 デザイン保護,,意匠国際登録,-,-,-,-,カ,意匠の国際登録はハーグ協定に基づく。正答はカであるため。
第50回 実技,5-1 契約,,映画の著作権（委託）。,-,-,-,-,ア,著作権法29条。映画の著作物について、著作者が製作者に参加を約束した場合、著作権は製作者に帰属する。委託制作の場合は契約に従い判断されるため。
第50回 実技,4-3 コンテンツ保護,,映画の著作者。,-,-,-,-,エ,著作権法16条。映画の著作者は、製作に発意と責任を有する者である。監督・撮影等が該当する。正答はエであるため。
第50回 実技,5-1 契約,,漫画の許諾。,-,-,-,-,ク,漫画の利用に際しては、複製・翻案・頒布等の利用態様に応じた許諾が必要である。正答はクであるため。
