exam_type,category,scenario,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
AI模擬,4-3 コンテンツ保護,,"著作権法第30条の4（非享受目的の利用）の適用除外となる「著作権者の利益を不当に害する場合」に該当する例はどれか。",学術研究のためにインターネット上の論文をAIに学習させる行為。,AI学習用として市販されているデータベース著作物を、無断で複製して学習に用いる行為。,AIに学習させるために、自らが購入した小説をスキャンしてデータ化する行為。,特定の画家の作品のみを学習させ、その特徴を分析する行為。,イ,"著作権法第30条の4ただし書。AI学習用データベースとして販売されているものを無断利用することは、権利者の既存市場を不当に阻害するため認められない [24, 22]。"
AI模擬,2-1 法務,,"種苗法における「登録品種」の育成者権の存続期間として、正しいものはどれか。",品種登録の日から20年,出願の日から25年,品種登録の日から25年（木本性植物等は30年）,設定登録の日から10年,ウ,"種苗法。育成者権は登録の日から25年（果樹などの木本は30年）存続する [25, 26, 27]。"
AI模擬,2-1 法務,,"登録品種の種苗を販売する際、輸出先や栽培地域を制限している場合に、その旨を表示する義務について適切なものはどれか。",努力義務である。,種苗の袋や添付書類等により表示することが法的義務である。,口頭で説明すれば、表示は不要である。,海外へ輸出する場合に限り、表示義務が生じる。,イ,"種苗法第21条。2021年4月より、輸出制限や地域制限がある場合の表示は義務化された。違反には過料の罰則がある [25, 28]。"
AI模擬,5-2 エンフォースメント,,"不正競争防止法第2条第1項第3号（形態模倣）において、2024年4月以降に保護の対象として明記された行為はどれか。",商品の形状を写真撮影してウェブサイトに掲載する行為。,商品の形態を模倣したデータを、電気通信回線を通じて提供（ダウンロード販売等）する行為。,意匠登録を受けた商品の形態を模倣する行為。,中古品として形態模倣品を転売する行為。,イ,"不競法改正。デジタル空間（メタバース等）での模倣品提供を規制するため、電気通信回線を通じた提供行為が明記された [8, 9]。"
AI模擬,2-2 リスク管理,,"改正不正競争防止法（2024年4月施行）における「限定提供データ」の拡充内容として、適切なものはどれか。",個人情報を含むデータは、すべて限定提供データの保護から除外された。,自社で秘密管理しているデータであっても、他社に提供・共有するものは、限定提供データとして保護されるようになった。,限定提供データの侵害に対する刑事罰が廃止された。,ドメイン名の不正取得が、限定提供データの定義に統合された。,イ,"不競法改正。企業間でのビッグデータ共有を促進するため、秘密管理されているデータも限定提供データの範囲に含まれるよう拡充された [8, 21]。"
AI模擬,4-4 デザイン保護,,"意匠法における「建築物の意匠」の登録要件として、審査基準案で示されているものはどれか。",土地に定着しておらず、容易に移動できること。,「土地定着物」であり、かつ「人工構造物」であること。,居住用の住宅に限られ、商業ビルやダムなどは対象外である。,完成してから3年以内であること。,イ,"意匠審査基準。建築物として登録されるには、土地に固定されており、かつ人の手で作られた構造物であることが必要である [29, 30]。"
AI模擬,4-4 デザイン保護,,"意匠法における「内装の意匠（第8条の2）」が登録されるために必要な要件はどれか。",内装を構成するすべての家具が、個別に意匠登録されていること。,内装全体として「統一的な美感」を起こさせるものであること。,店舗の外部から内装が完全に見える状態であること。,内装のデザイン案を、あらかじめ文化庁に届け出ていること。,イ,"意匠法第8条の2。複数の物品や画像からなる内装全体として、視覚的に統一された美感を有することが要件である [29, 30]。"
AI模擬,5-1 契約,,"特許法第35条（職務発明）における「相当の利益」として、金銭以外で認められる例として適切でないものはどれか。",自社株式の付与（ストックオプション）,留学の機会の付与,有給休暇の付与（特別休暇）,通常の賃金の支払い,エ,"特許法35条。相当の利益は「相当の金銭その他の経済上の利益」を指し、通常の賃金とは別個に付与されるインセンティブを指す [31]。"
AI模擬,4-2 技術保護,,"特許出願の非公開制度において、保全指定の要否を判断する「保全審査」を行う主体はどこか。",特許庁長官,内閣総理大臣（内閣府）,経済産業大臣,防衛大臣,イ,"経済安全保障推進法。特許庁が第一次審査を行い、保全が必要と思われる案件を内閣府へ送付し、内閣府が最終判断を行う [1, 20]。"
AI模擬,3-1 調査,,"J-PlatPatで意匠の「画像」に関する意匠を検索する際、改正後の画像意匠（物品を離れた画像）を効率よく抽出するために用いるべきものはどれか。",商標分類（ニース分類）,日本意匠分類（D分類）における画像関連の特定の記号,特許分類（IPC）,国際商品分類,イ,"J-PlatPat実務。画像意匠はD分類において特定の記号が割り当てられており、それを用いて検索するのが実務的である [30]。"
AI模擬,4-1 ブランド保護,,"商標権の存続期間の更新申請において、2024年現在、認められている期間はいつか。",存続期間満了の3ヶ月前から満了日まで。,存続期間満了の6ヶ月前から満了日まで。,商標登録の日から5年以内。,設定登録の日から10年を経過した直後の1ヶ月間。,イ,"商標法第20条第2項。更新申請は、存続期間が満了する前の6ヶ月間に行う必要がある [31]。"
AI模擬,4-2 技術保護,,"特許出願において、最初の拒絶理由通知に対する応答期限（国内居住者）は、原則として発送日から何日以内か。",30日以内,60日以内,90日以内,180日以内,イ,"特許法。国内居住者の場合、拒絶理由通知に対する意見書・補正書の提出期限は原則として60日である [31]。"
AI模擬,4-3 コンテンツ保護,,"著作権法上の「職務著作」が成立した場合に、著作者となる主体はどれか。",実際に執筆・作成した従業員,法人の代表取締役,法人その他の使用者,国,ウ,"著作権法第15条。要件を満たせば、自然人ではなく法人が原始的に著作者となる [31]。"
AI模擬,6. 関係法規,,"TRIPS協定において、コンピュータ・プログラムが保護される形式として適切なものはどれか。",意匠としての保護,特許としての保護のみ,文学的著作物としての保護,営業秘密としての保護のみ,ウ,"TRIPS協定第10条。コンピュータ・プログラムは、ベルヌ条約上の「文学的著作物」として保護することが義務付けられている [16, AI模擬]。"
AI模擬,4-2 技術保護,,"実用新案技術評価書（実用新案法第12条）の請求ができる者として、適切なものはどれか。",実用新案権者に限られる。,登録異議の申立人に限られる。,何人も（誰でも）請求することができる。,特許庁長官が認めた利害関係人に限られる。,ウ,"実用新案法第12条第1項。評価書は、実用新案権者だけでなく、第三者も何時でも請求可能である [31]。"
AI模擬,5-2 エンフォースメント,,"関税法に基づく輸入差止認定手続において、税関長が権利侵害の有無について専門的な意見を聴くことができる相手は誰か。",文化庁長官,警察庁長官,特許庁長官,総務大臣,ウ,"関税法第69条の17。税関長は、技術的な判断を要する場合、特許庁長官に意見を求めることができる [31]。"
AI模擬,4-1 ブランド保護,,"「地域団体商標（第7条の2）」の登録を受けるための要件として、正しいものはどれか。",日本全国で著名であること。,その団体の構成員に使用させるものであること。,出願時に既に他人の登録商標が存在しないことのみ。,その団体が営利を目的とする株式会社であること。,イ,"商標法第7条の2。地域団体商標は、地域の名称と商品名からなり、構成員に使用させる目的であることが必要である [31]。"
AI模擬,4-4 デザイン保護,,"「秘密意匠（第14条）」として、意匠の内容を秘密にできる期間の上限はどれか。",登録の日から1年間,登録の日から3年間,出願の日から5年間,設定登録の日から25年間,イ,"意匠法第14条。意匠権の設定登録の日から3年以内の期間を指定して、内容を秘密にできる [31]。"
AI模擬,4-3 コンテンツ保護,,"著作権法第32条（引用）において、認められる可能性がある利用形態はどれか。",自分の解説を補足するために、他人の画像をトリミングしてSNSに掲載する。,報道の目的で、事件に関連する他人のツイート（投稿内容）をそのまま画面に表示する。,書籍の内容をすべてコピーし、出典のみを明記して無料で配布する。,他人の映画のワンシーンを、背景デザインとして無断で使用する。,イ,"著作権法。報道、批評、研究等の正当な目的があり、公正な慣行に合致すれば引用として認められ得る [31]。"
AI模擬,2-2 リスク管理,,"不正競争防止法における「周知表示混同惹起行為（2条1項1号）」に該当するために、表示がどの程度知られている必要があるか。",日本全国で誰もが知っている（著名）。,特定の地域において、需要者の間に広く認識されている（周知）。,特許庁に商標登録されている。,インターネットで検索すれば1件以上ヒットする。,イ,"不競法。1号は「周知」であれば足りる（2号は「著名」が必要）。登録の有無は問われない [31]。"
AI模擬,4-2 技術保護,,"特許法における「出願の分割（第44条）」ができる時期として、不適切なものはどれか。",願書に添付した明細書等を補正できる期間内。,特許査定の謄本送達から30日以内（設定登録前）。,拒絶査定不服審判を請求できる期間内。,特許権の設定登録がなされた日から1年以内。,エ,"特許法第44条。分割ができるのは、事件が特許庁に係属している期間に限られる。登録後は不可である [31]。"
AI模擬,4-3 コンテンツ保護,,"2026年4月施行の改正著作権法に基づき、裁定制度で利用できるようになった「連絡先はわかるが返答がない」著作物の通称はどれか。",孤児著作物（Orphan Works）,未管理著作物,パブリック・ドメイン,共有著作物,イ,"著作権法改正。新制度では、連絡先が判明していても拒絶も承諾もされない「未管理」著作物が対象に含まれた [11, 18]。"
AI模擬,5-1 契約,,"共同開発契約において、一方の当事者が「改良発明」を完成させた場合の権利帰属について、独占禁止法上、問題となる可能性が高い条項はどれか。",改良発明の権利を、両当事者の共有とすること。,改良発明の権利を、開発者側ではない他方の当事者に無償で独占的に譲渡させること（アサインバック）。,改良発明についても、本契約と同じライセンス条件を適用すること。,改良発明の出願費用を、両社で折半すること。,イ,"独占禁止法ガイドライン。一方的な権利の吸い上げ（独占的アサインバック）は、開発意欲を阻害し競争を制限するため、不公正な取引方法となるおそれがある [31]。"
AI模擬,6. 関係法規,,"パリ条約の「優先権」を利用して、日本から外国へ特許出願を行う際、優先権証明書の提出が免除される仕組みを何と呼ぶか。",WIPOデジタルアクセスサービス（DAS）,PCT国際出願システム,マドプロ・セントラル・アクセス,TRIPS電子交換システム,ア,"実務。DASを利用すれば、特許庁間で証明書データを交換できるため、紙の証明書の提出が不要となる [16, AI模擬]。"
AI模擬,4-2 技術保護,,"特許法上の「進歩性（第29条第2項）」の判断において、先行技術から「容易に発明をすることができた」かどうかの基準となる人物は誰か。",発明者本人,特許庁の審査官,その発明の属する技術の分野における通常の知識を有する者（当業者）,平均的な知能を有する一般市民,ウ,"特許法第29条第2項。進歩性は「当業者」を基準に判断される [31]。"
AI模擬,2-2 リスク管理,,"不正競争防止法上の「営業秘密」として保護を受けるために、物理的な鍵をかけたりパスワードを設定したりして管理することを何と呼ぶか。",有用性,非公知性,秘密管理性,事業性,ウ,"不競法。客観的に秘密として管理されている状態を「秘密管理性」と呼ぶ [31]。"
AI模擬,4-1 ブランド保護,,"商標法において、図形や文字だけでなく、動き、ホログラム、色彩、音、位置などが登録対象となった改正時期はいつか。",平成26年（2014年）改正。,令和元年（2019年）改正。,令和5年（2023年）改正。,昭和34年（1959年）改正。,ア,"平成26年改正。いわゆる「新しいタイプの商標」として保護が開始された [AI模擬]。"
AI模擬,4-3 コンテンツ保護,,"著作権の存続期間について、日本において「戦時加算」が適用される可能性がある国はどこか。",中国,韓国,アメリカ合衆国（第二次世界大戦の連合国側）,ドイツ（第二次世界大戦の同盟国側）,ウ,"連合国及び連合国民の著作権の特例に関する法律。WW2の連合国側の権利者に対して、戦争期間分を保護期間に加算する特例がある [16, AI模擬]。"
AI模擬,4-2 技術保護,,"特許出願が拒絶査定となった場合、これに不服があるときはいつまでに審判を請求しなければならないか。",拒絶査定の謄本の送達があった日から30日以内。,拒絶査定の謄本の送達があった日から3ヶ月以内。,拒絶理由通知を受けた日から60日以内。,特許公報が発行されるまで。,イ,"特許法第121条。拒絶査定不服審判の請求期限は、謄本送達から3ヶ月である [31]。"
AI模擬,5-2 エンフォースメント,,"特許侵害の損害賠償訴訟において、侵害者が「特許の内容を過失なく知らなかった」と主張した場合、特許法ではどのように扱われるか。",過失がないことが証明されれば、賠償額が半分になる。,特許侵害行為については、過失があったものと「推定」されるため、反証がない限り過失があるとみなされる。,特許の内容を知らなければ、一切の賠償責任を負わない。,登録後に販売された製品であれば、常に「故意」があったとみなされる。,イ,"特許法第103条。過失の推定規定により、侵害者は自ら無過失を立証しなければならないが、実務上極めて困難である [31]。"
AI模擬,4-4 デザイン保護,,"「関連意匠（第10条）」として登録された意匠の存続期間の終期はいつか。",関連意匠の登録の日から25年,関連意匠の出願の日から25年,基礎意匠（本意匠）の出願の日から25年,基礎意匠（本意匠）の登録の日から20年,ウ,"意匠法第21条。関連意匠は、一連のデザイン群をまとめて保護するため、基礎意匠の出願日から25年で一斉に終了する [3, 29]。"
AI模擬,4-3 コンテンツ保護,,"著作隣接権（レコード製作者の権利）の内容に含まれないものはどれか。",複製権,送信可能化権,譲渡権,同一性保持権（人格権）,エ,"著作権法。レコード製作者や放送事業者には「人格権」は認められておらず、財産権のみが認められている [31]。"
AI模擬,6. 関係法規,,"知的財産権の国際的な保護に関する「ベルヌ条約」の原則として、正しいものはどれか。",登録をしなければ保護されない（方式主義）。,著作物の完成と同時に何らの手続もなく保護される（無方式主義）。,自国民よりも外国人を優遇して保護する。,工業所有権の保護を目的とする。,イ,"ベルヌ条約。著作権の発生に登録やマーク（©等）の表示を要しない「無方式主義」を採用している [16, AI模擬]。"
AI模擬,4-2 技術保護,,"特許法における「発明」の定義として、第2条第1項に規定されている内容はどれか。",自然法則を利用した技術的思想の創作のうち高度のもの。,産業上利用できるすべてのアイデア。,科学的に解明されたすべての新発見。,既に世の中に知られている技術の改良品。,ア,"特許法第2条第1項。定義として「自然法則を利用した技術的思想の創作のうち高度のもの」と明記されている [31]。"
AI模擬,5-1 契約,,"ライセンス契約において、ライセンシー（実施権者）が当該特許の有効性を争うことを禁じる条項（不争条項）の取り扱いとして、適切なものはどれか。",いかなる場合も無条件で有効である。,独占禁止法上、不公正な取引方法に該当する可能性がある。,特許庁の届出があれば有効である。,10年以上の長期契約であれば、常に有効である。,イ,"独占禁止法ガイドライン。不争条項は、無効であるべき権利を維持させ競争を制限するおそれがあるため、規制の対象となり得る [31]。"
AI模擬,4-1 ブランド保護,,"商標登録を受けることができないものとして、第3条第1項に規定されている例として正しいものはどれか。",商品の産地、販売地、品質、原材料等を表示する標章のみからなり、識別力のない商標。,非常にカラフルで目立つ図形商標。,歴史上の人物の氏名を含む商標。,出願人以外の者が考え出したネーミング。,ア,"商標法第3条第1項第3号。商品の品質等を直接表示するものは、識別力がなく、また誰もが使用できるようにすべきものであるため登録できない [31]。"
AI模擬,2-2 リスク管理,,"取適法（2026年施行）に基づき、委託事業者が、受注者に責任がないのに発注した物品の受取りを拒否することを何と呼ぶか。",受領拒否,返品,買いたたき,不当な経済上の利益の提供要請,ア,"取適法（旧下請法）。注文どおりの品が納品されたのに、倉庫が一杯である等の理由で受け取らないことは「受領拒否」として禁止されている [5, 7]。"
AI模擬,4-2 技術保護,,"2026年4月以降、特許証（登録証）を書面（紙）で受け取るために必要な手続として、適切なものはどれか。",特許庁から届くメールに返信する。,再交付請求の手続を行い、所定の手数料を納付する。,オンライン発送された電子データを、USBメモリで特許庁へ持参する。,弁理士を通じて、特許庁長官に特別許可を申請する。,イ,"改正特例法。オンライン発送が原則となるため、紙の証書が必要な場合は別途「再交付」の手続が必要となる [13, 3]。"
AI模擬,4-2 技術保護,,"特許法第30条（新規性喪失の例外）の適用において、外国の特許公報に掲載されて公知となった発明の扱いはどれか。",いかなる場合も例外規定の適用を受けることができない。,発明者の行為に起因して公知となったものであれば、例外規定の適用を受けられる可能性がある。,日本国内の公報に限られ、外国の公報による公知は対象外である。,例外規定の適用を受ければ、外国の公報の公開日が出願日として扱われる。,イ,"特許法第30条。発明者の意に反する場合や行為に起因する場合であれば、外国公報による公知も例外適用の対象となり得る [18, 5]。"
AI模擬,4-2 技術保護,,"特許庁の「早期審査」制度において、中小企業がこの制度を利用するための要件として、適切なものはどれか。",出願から5年以上経過していること。,出願人が中小企業（または個人・大学等）であり、かつ実施（または実施予定）していること。,発明の内容がAI技術に関連していることのみ。,特許料を通常の3倍納付すること。,イ,"特許庁実務。中小企業による出願で、実際に実施中または実施予定があれば、早期審査の対象となる [5]。"
AI模擬,4-2 技術保護,,"実用新案技術評価書の内容を確認せずに行った権利侵害の警告により、相手方に損害を与えた場合の責任として、適切なものはどれか。",無審査登録であるため、権利者に過失がなかったと推定される。,特許法と異なり、実用新案法では賠償責任を負うことはない。,権利者は、警告を行うにあたり相当の注意を怠ったものとして、損害賠償責任を負うリスクが高い。,評価書に「有効」と記載されていれば、いかなる場合も免責される。,ウ,"実用新案法第29条の3。安定性の低い権利を行使する以上、評価書の提示と慎重な判断が義務付けられており、不適切な警告は過失が認められやすい [18]。"
AI模擬,4-4 デザイン保護,,"意匠法の保護対象となる「建築物の意匠」として、審査基準で認められている例はどれか。",容易に移動可能な工事現場の仮設トイレ。,住宅、商業ビルのほか、ダムや橋梁などの土木構造物。,自然の地形をそのまま利用した展望スペース。,家具や家電製品などの動産のみからなるセット。,イ,"意匠審査基準。土地に定着し、人工的に構築された構造物であれば、土木構造物も「建築物」として登録可能である [16]。"
AI模擬,4-4 デザイン保護,,"意匠登録出願において、意匠登録証に創作者の「旧氏（旧姓）」を併記するための手続として、適切なものはどれか。",いかなる場合も旧氏を併記することは認められない。,証明する書面において、戸籍上の氏名と併せて旧氏を記載し、併記を申し出る。,出願公開の後にのみ、修正申出を行うことができる。,裁判所の許可証を提出しなければならない。,イ,"意匠法実務改正（令和5年）。創作者のアイデンティティ尊重のため、証明書類への記載等により旧氏の併記が可能となった [20]。"
AI模擬,6. 関係法規,,"パリ条約に基づき、商標登録出願の優先権を主張して外国へ出願できる期間（優先期間）はどれか。",最初の出願の日から6ヶ月以内。,最初の出願の日から12ヶ月以内。,商標が日本で登録された日から6ヶ月以内。,出願公開の日から3ヶ月以内。,ア,"パリ条約第4条。特許は12ヶ月だが、意匠および商標は6ヶ月と定められている [18]。"
AI模擬,4-1 ブランド保護,,"「標準文字」による商標登録と、特定のフォントを用いた「デザイン商標」の効力の違いとして、適切なものはどれか。",標準文字は、特定の書体デザインに限定されず、文字の名称（構成）そのものに広く効力が及ぶ。,デザイン商標の方が、文字の内容にかかわらず常に強力な権利となる。,標準文字で登録された場合、商標登録表示（®マーク）を付すことができない。,標準文字は、図形と組み合わされた商標に対しては、いかなる場合も効力を主張できない。,ア,"商標法第5条第3項。標準文字制度は文字そのものの識別力を保護する目的であり、書体に依存しない広範な保護が得られる [18]。"
AI模擬,4-1 ブランド保護,,"「地域団体商標（第7条の2）」の効力に関して、適切な記述はどれか。",登録を受けた団体の構成員であれば、団体との個別の契約なしに自由に使用できる。,団体の構成員に使用させるものでなければならず、団体自身が独占的に使用することはできない。,日本全国で著名になっていなければ、権利を行使できない。,法人の形態を問わず、株式会社であっても地域団体商標の登録を受けられる。,イ,"商標法第7条の2。地域ブランドを共同で維持・管理する目的から、構成員に使用させることが要件となっている [18]。"
AI模擬,4-3 コンテンツ保護,,"著作権法第47条の2に基づく、プログラムの著作物の「複製物の所有者による複製」が認められる例として、適切なものはどれか。",バックアップとして保存するために複製する行為（滅失等に備える目的）。,知人に配布するために複製する行為。,プログラムを改変して、新しいソフトとして販売するために複製する行為。,他人のパソコンで一時的に動作させるために複製する行為。,ア,"著作権法第47条の2。自ら使用する範囲でのバックアップ（保存）目的であれば、権利者の許諾なく複製が可能である [5]。"
AI模擬,4-3 コンテンツ保護,,"著作隣接権のうち、放送事業者に認められている権利の存続期間はいつまでか。",放送を行った日の属する年の翌年から70年。,著作者の死後70年。,放送が行われた日から50年。,公表後20年。,ア,"著作権法第101条第1項。実演、レコード、放送などの著作隣接権の保護期間は、現在は一律に「翌年から70年」である [18]。"
AI模擬,2-2 リスク管理,,"2026年1月施行の取適法において、情報成果物作成委託（ソフトウェア開発等）の際の委託事業者の従業員基準はどれか。",従業員300人超,従業員100人超,従業員50人超,従業員1,000人超,イ,"取適法（2026年施行）。製造委託等は300人だが、情報成果物作成委託や役務提供委託等は「100人」が親事業者（委託事業者）の基準となる [21, 6]。"
AI模擬,2-2 リスク管理,,"取適法（2026年施行）における「受領」の定義に関して、正しいものはどれか。",委託事業者が、納入された物品等の検査を完了した時点。,中小受託事業者が納入したものを、委託事業者が「事実上の支配下」に置いた時点。,代金を全額支払った時点。,受注者が「受領書」を発送した時点。,イ,"取適法運用基準。受領とは、検査の有無にかかわらず委託事業者が支配下においたことを指し、ここから支払期日のカウントが始まる [23]。"
AI模擬,2-2 リスク管理,,"取適法（2026年施行）において、委託事業者が受注者からの値上げ要請を断る場合の手続として、適切なものはどれか。",口頭で「不可」と伝えれば足りる。,書面またはメール等により、理由を通知しなければならない。,理由を説明することなく、取引を停止しなければならない。,裁判所の仲裁を受けなければならない。,イ,"取適法（新基準）。誠実な協議を担保するため、要請を断る際には理由の明示（証拠化）が求められるようになった。"
AI模擬,2-2 リスク管理,,"取適法（2026年施行）で新たに対象取引として追加された「特定運送委託」の例として、適切なものはどれか。",販売した商品の配送を、外部の運送業者に委託する行為。,社内の部署間で書類を運搬する行為。,海外への輸出入に関する通関業務のみを委託する行為。,自社で使用する原材料を、自社のトラックで運ぶ行為。,ア,"取適法。製造・販売等の目的物の引渡しに伴う運送の委託が「特定運送委託」として規制対象に追加された [21, 6]。"
AI模擬,2-1 法務,,"改正種苗法に基づき、登録品種であるか否かの「判定」を農林水産大臣に求めることができる者は誰か。",育成者権者および利害関係人。,一般消費者。,すべての農業従事者。,特許庁長官。,ア,"種苗法（改正）。特性表により品種を区別できるかの判定を、利害関係者の請求により農林水産大臣が行う制度が新設された [24]。"
AI模擬,2-1 法務,,"改正種苗法（令和3年施行）において、登録品種を育成者権者の許可なく海外に持ち出した（輸出制限違反）場合の懲役刑の上限はどれか。",1年,3年,5年,10年,イ,"種苗法改正（2021年）。品種の海外流出防止のため罰則が強化され、個人には3年以下の懲役が科され得る [17, 25]。"
AI模擬,2-2 リスク管理,,"改正不正競争防止法（2024年4月施行）において、メタバース等のデジタル空間での行為として規制されたものはどれか。",他人の著名な商標を、自分のアバターの名前として使用する行為。,他人の商品の形態を模倣したデータを、電気通信回線を通じて提供する行為。,デジタル空間内で他人の商品を批評する行為。,アバター同士がデジタルアイテムを交換する行為。,イ,"不競法改正。デジタル空間での形態模倣品の流通（データ提供）が、デッドコピー規制の対象として明記された [9, 26]。"
AI模擬,2-2 リスク管理,,"不正競争防止法上の「限定提供データ」として保護されるために、共有されるビッグデータが満たすべき条件はどれか。",いかなる管理もされていない公知の情報であること。,「秘密として管理（ID・パスワード等）」されている場合も含め、特定の者に提供されるものであること。,特許として登録されていること。,行政機関に届け出ていること。,イ,"不競法改正（2024年4月）。秘密管理されている共有データも限定提供データの範囲に含まれるよう拡充された [9]。"
AI模擬,6. 関係法規,,"経済安全保障推進法に基づき、特許庁長官が特定技術分野に属する発明を内閣総理大臣へ送付する期限はいつか。",特許出願の日から3ヶ月以内。,特許査定がなされた直後。,出願公開から1年以内。,特許料が納付された後。,ア,"経済安全保障推進法第66条。保全審査に回すための第一次審査は、出願日から3ヶ月以内という迅速な処理が求められる [27]。"
AI模擬,6. 関係法規,,"経済安全保障推進法において、日本国内で行われた特定技術分野の発明を外国へ出願（第一国出願）することが制限される期間は、原則としていつまでか。",日本での出願の日から10ヶ月を経過するまで。,日本での出願から3ヶ月以内。,特許が登録されるまで半永久的に。,出願人が外国籍を離脱するまで。,ア,"経済安全保障推進法第78条。保全指定の有無が確定する前の外国流出を防ぐため、原則10ヶ月の制限が設けられている [27]。"
AI模擬,4-2 技術保護,,"2026年4月のオンライン発送制度移行後、特許証（登録証）を「紙」の書面で再発行してもらう際の手続として、適切なものはどれか。",特許庁へメールを送れば無料で郵送される。,「再交付請求」の手続を行い、所定の手数料を納付する。,オンライン上のPDFデータを自分で印刷すれば、それが公式な書面証書となる。,いかなる理由があっても、紙の証書は二度と発行されない。,イ,"特例法改正実務。デジタル発送が原則となるため、紙の証書の取得は、紛失時と同様の「再交付」手続として扱われる [13, 1]。"
AI模擬,4-2 技術保護,,"オンライン発送における「10日ルール（経過到達）」の期間計算について、正しい記述はどれか。",発送された当日から数えて10日目。,受領可能となった日の「翌日」から起算して10日（暦日）を経過した時。,10日間の中に休日が含まれる場合は、その分だけ期間が短縮される。,ダウンロードした瞬間に10日間のカウントがリセットされる。,イ,"特例法改正案。翌日から起算して暦日で10日経過により到達とみなされる。開庁日ではなく暦日である点に注意が必要である [13]。"
AI模擬,4-3 コンテンツ保護,,"文化庁のAIガイドライン（令和6年）における「画風（スタイル）」の模倣に関する記述として、適切なものはどれか。",特定の画家の画風を真似て描く行為は、それだけで著作権侵害となる。,著作権は「具体的な表現」を保護するものであり、スタイルやアイデアにすぎない「画風」の類似は侵害にならない。,AIに「〇〇風」と指示することは法律で禁止された。,画風を模倣したAI生成物は、著作権法ではなく意匠法で保護される。,イ,"文化庁「AIと著作権に関する考え方」。アイデア表現二分論に基づき、画風（スタイル）の模倣は原則として侵害を構成しない [28, 29]。"
AI模擬,4-3 コンテンツ保護,,"AIを利用して創作された生成物の著作者となるための要件として、ガイドラインで示されているものはどれか。",AIにプロンプトを入力すれば、内容に関わらず利用者が著作者となる。,AIを「道具」として使用したと言える程度の、人間の「創作的寄与（詳細な指示や修正）」が認められること。,AIの開発者が著作者となる。,いかなる場合も、AI生成物に著作権は発生しない。,イ,"文化庁ガイドライン。AIを単なる道具として使い、人間が創作に関与したと認められる部分についてのみ、人間に著作権が発生する [28, 29]。"
AI模擬,4-3 コンテンツ保護,,"AI生成物が既存の著作物の侵害（翻案等）となるかの判断において、「依拠性」を肯定する有力な要素はどれか。",AIの学習用データセットに、当該既存著作物が含まれていたという事実。,AIがインターネットに接続されていることのみ。,AI利用者がその著作権者の名前を知っていたこと。,生成物が、単に「似た雰囲気」を持っていること。,ア,"文化庁ガイドライン（令和6年）。AIの仕組み上、学習データに含まれていたことが、既存著作物を「真似た（依拠した）」と判断する重要な証拠となる [30]。"
AI模擬,4-3 コンテンツ保護,,"2026年4月に施行される新たな裁定制度において、申請から裁定までの標準的な処理期間として想定されているのはどれか。",3ヶ月程度,最短8営業日程度,1年程度,10日以内。,イ,"著作権法改正（裁定制度）。民間窓口（登録確認機関）の活用により、これまでの数ヶ月から大幅なスピードアップが図られる [31]。"
AI模擬,4-3 コンテンツ保護,,"新たな裁定制度（2026年施行）で利用できる著作物から「除外」されるものはどれか。",作者の氏名が不明なSNS画像。,著作権管理団体（JASRAC等）が管理しており、容易に許諾が得られる著作物。,過去の絶版になった小説。,連絡先はわかるが、手紙を送っても返信がない未管理著作物。,イ,"改正裁定制度。管理団体が窓口となっているものは「未管理」ではないため、本制度の対象外となる [31]。"
AI模擬,5-2 エンフォースメント,,"税関における模倣品対策（水際取締り）において、海外から郵送されてくる「個人使用」目的の模倣品への対応はどれか。",個人使用であれば、すべて輸入が認められる。,改正商標法・意匠法に基づき、個人輸入であっても税関による差止めの対象となった。,罰金1億円が科されるが、物品は没収されない。,海外の差出人の承諾がなければ、差し止めることはできない。,イ,"関税法改正等。海外事業者から送付される模倣品は、個人使用であっても商標権・意匠権侵害とみなされ、輸入差止の対象となった [11]。"
AI模擬,3-1 調査,,"PCT国際出願において、国際調査機関が作成した「国際調査報告（ISR）」と同時に出願人に送付される書類はどれか。",特許証,国際調査見解書（Written Opinion）,拒絶査定通知書,出願公開公報。,イ,"PCT第18条。ISRとともに、発明の特許性（新規性・進歩性等）に関する一次的な判断を示す「国際調査見解書」が送付される [5]。"
AI模擬,4-2 技術保護,,"特許法における「発明の単一性（第37条）」とは、どのような要件か。",1つの願書で出願できるのは、厳密に1つの請求項に限られるという原則。,二以上の発明が、同一の又は対応する「特別な技術的特徴」を有していること。,発明者が一人だけでなければならないという要件。,過去10年間に類似の発明が存在しないこと。,イ,"特許法第37条。一群の発明を効率的に審査するため、技術的な共通性（特別な技術的特徴）があれば一の願書で出願できる [5]。"
AI模擬,4-1 ブランド保護,,"商標の不使用取消審判（第50条）を請求できる「請求人」の範囲として、適切なものはどれか。",当該商標と競合する商品を取り扱う利害関係人に限られる。,何人も（誰でも）請求することができる。,特許庁長官が認めた公的団体に限られる。,過去に当該商標を使用した実績のある者に限られる。,イ,"商標法第50条。登録を整理し商標の適正な使用を促す公益目的から、請求人は利害関係人に限定されず「何人も」可能である [18]。"
